key,scientificName,acceptedScientificName,taxonRank,infraspecificEpithet,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,eventDate,year,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordedBy,stateProvince,county,locality,issues,datasetKey,publishingOrgKey,license
6159549955,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-3.002224,-60.13222,31428.0,2026-02-11T00:31,2026.0,HUMAN_OBSERVATION,iNaturalist,Observations,338466982,wilmotsenaratne,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
6159554686,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-2.8803,-60.123935,31431.0,2026-02-10T10:53:30,2026.0,HUMAN_OBSERVATION,iNaturalist,Observations,338085425,kezzaman,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
6159574904,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-2.827835,-60.013204,31431.0,2026-02-10T11:12:28,2026.0,HUMAN_OBSERVATION,iNaturalist,Observations,338250679,Justin Knott,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
6162925802,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-3.098895,-60.097638,31428.0,2026-02-11T00:31,2026.0,HUMAN_OBSERVATION,iNaturalist,Observations,339673525,wilmotsenaratne,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
6520650573,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-7.610657,-60.458943,31310.0,2026-06-28T12:04,2026.0,HUMAN_OBSERVATION,iNaturalist,Observations,382141018,Fernando Bondan,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by/4.0/legalcode
5281842223,"Lagothrix lagothricha poeppigii Schinz, 1844","Lagothrix lagothricha poeppigii Schinz, 1844",SUBSPECIES,poeppigii,-7.570358,-73.639345,31317.0,2025-04-11T10:03,2025.0,HUMAN_OBSERVATION,iNaturalist,Observations,287375556,Paulo Mascaretti,Acre,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by/4.0/legalcode
5187731098,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-8.552162,-60.835627,31279.0,2025-06-06T16:01,2025.0,HUMAN_OBSERVATION,iNaturalist,Observations,287624933,pfaucher,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
5206221565,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-8.565914,-60.954188,31279.0,2025-06-03T17:42,2025.0,HUMAN_OBSERVATION,iNaturalist,Observations,286671995,pfaucher,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
5291827394,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-7.776399,-60.23274,31310.0,2025-06-17T14:52:34,2025.0,HUMAN_OBSERVATION,iNaturalist,Observations,302710445,Kenny Uéslei,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
5216717492,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-6.012374,-49.888325,31362.0,2025-07-02T09:48,2025.0,HUMAN_OBSERVATION,iNaturalist,Observations,294862699,giuliaaoliveira,Pará,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
6334521547,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-9.873589,-58.248284,31218.0,2025-07-28T08:12,2025.0,HUMAN_OBSERVATION,iNaturalist,Observations,363957254,marcoseugenio,Mato Grosso,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
6334582555,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-2.812619,-60.097905,31431.0,2025-07-03T12:35,2025.0,HUMAN_OBSERVATION,iNaturalist,Observations,363946917,marcoseugenio,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
6130463967,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-9.915066,-58.239468,31218.0,2025-10-07T10:13,2025.0,HUMAN_OBSERVATION,iNaturalist,Observations,321883147,Sheelagh Halsey,Mato Grosso,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by/4.0/legalcode
4596845684,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-8.733216,-63.789168,31271.0,2024-01-28T09:49,2024.0,HUMAN_OBSERVATION,iNaturalist,Observations,197887507,Pedro Bonavigo,Rondônia,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by/4.0/legalcode
5087994456,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-7.408661,-60.763386,31317.0,2024-09-09T07:39,2024.0,HUMAN_OBSERVATION,iNaturalist,Observations,265633083,Fábio Olmos,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by/4.0/legalcode
5104343302,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-8.146688,-60.46942,31295.0,2024-10-25T08:27,2024.0,HUMAN_OBSERVATION,iNaturalist,Observations,264207138,Glauko Corrêa|Proaves Rondoni,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
4138487755,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-7.594275,-60.641831,31317.0,2023-05-13T08:12,2023.0,HUMAN_OBSERVATION,iNaturalist,Observations,169312741,Huy Chi Truong,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
4400188055,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-2.985003,-60.065798,31431.0,2023-07-04T18:37,2023.0,HUMAN_OBSERVATION,iNaturalist,Observations,179712093,capybara1357,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
4507664157,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-9.981236,-58.305924,31218.0,2023-08-11T10:20,2023.0,HUMAN_OBSERVATION,iNaturalist,Observations,195118933,Rachel Kolokoff Hopper,Mato Grosso,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
4507675025,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-9.854571,-58.367174,31218.0,2023-08-11T10:32,2023.0,HUMAN_OBSERVATION,iNaturalist,Observations,195124868,Rachel Kolokoff Hopper,Mato Grosso,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
6333924312,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-9.998415,-58.311712,31218.0,2023-08-11T10:20:59,2023.0,HUMAN_OBSERVATION,iNaturalist,Observations,363324877,David Blue,Mato Grosso,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
4597512273,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-9.578613,-67.342126,31236.0,2023-09-29T10:55,2023.0,HUMAN_OBSERVATION,iNaturalist,Observations,202527349,Ricardo Ribeiro,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
4596865814,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-8.740175,-63.913514,31271.0,2023-12-09T11:25,2023.0,HUMAN_OBSERVATION,iNaturalist,Observations,200660825,Kenny Uéslei,Rondônia,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
4596994082,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-8.667518,-63.957558,31271.0,2023-12-05T10:39,2023.0,HUMAN_OBSERVATION,iNaturalist,Observations,202170505,mariopolidoro,Rondônia,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
3760631368,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-9.335025,-57.197557,31245.0,2022-03-16T10:35,2022.0,HUMAN_OBSERVATION,iNaturalist,Observations,109442562,jbeirao,Mato Grosso,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
3988792580,"Lagothrix lagothricha lagothricha (Humboldt, 1812)","Lagothrix lagothricha lagothricha (Humboldt, 1812)",SUBSPECIES,lagothricha,-4.229969,-70.303509,31407.0,2022-05-21T15:39:35,2022.0,HUMAN_OBSERVATION,iNaturalist,Observations,135621940,Jessica Wu,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
3988476470,"Lagothrix lagothricha poeppigii Schinz, 1844","Lagothrix lagothricha poeppigii Schinz, 1844",SUBSPECIES,poeppigii,-4.231303,-70.062531,31407.0,2022-06-26T11:14:33,2022.0,HUMAN_OBSERVATION,iNaturalist,Observations,125158386,jepenamur,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
6511000287,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-8.286064,-67.557538,,2022-07-01T00:00,2022.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,33400,TOM ADNET MOURA,Amazonas,,,"['CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6334229797,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-2.914061,-60.173001,31431.0,2022-08-25T11:40,2022.0,HUMAN_OBSERVATION,iNaturalist,Observations,365209653,sergioueda,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
3961143933,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-9.809387,-59.46282,31218.0,2022-09-21T10:47,2022.0,HUMAN_OBSERVATION,iNaturalist,Observations,140174747,Giovanni B. Pupin,Mato Grosso,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
3988556533,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-3.270841,-65.896822,1253373.0,2022-09-02T15:05:52,2022.0,HUMAN_OBSERVATION,iNaturalist,Observations,134368686,rodrigo ferraz,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
3988629716,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-8.75882,-63.979864,31271.0,2022-09-30T15:00,2022.0,HUMAN_OBSERVATION,iNaturalist,Observations,143305815,Kenny Uéslei,Rondônia,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
4600068508,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-9.915015,-58.320972,31218.0,2022-09-25T11:26,2022.0,HUMAN_OBSERVATION,iNaturalist,Observations,202054952,MarcosHalemFelix,Mato Grosso,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
3985957154,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-6.08487,-50.163548,31362.0,2022-11-25T14:32,2022.0,HUMAN_OBSERVATION,iNaturalist,Observations,142962331,Marcio Santos Ferreira,Pará,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by/4.0/legalcode
6179306130,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-3.681298,-59.824877,31418.0,2021-06-15T08:06,2021.0,HUMAN_OBSERVATION,iNaturalist,Observations,342621422,Leandro Rezende,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by/4.0/legalcode
5153455154,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-10.04424,-59.59614,31208.0,2021-10-13T16:19,2021.0,HUMAN_OBSERVATION,iNaturalist,Observations,277556990,Victor Fávaro Augusto,Mato Grosso,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
3415737942,"Lagothrix lagothricha poeppigii Schinz, 1844","Lagothrix lagothricha poeppigii Schinz, 1844",SUBSPECIES,poeppigii,-7.548051,-73.741682,31317.0,2021-11-11T07:41,2021.0,HUMAN_OBSERVATION,iNaturalist,Observations,101131635,Marllus Rafael Almeida,Acre,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
3892650434,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-3.623956,-59.945467,31418.0,2021-12-20T11:53,2021.0,HUMAN_OBSERVATION,iNaturalist,Observations,127024464,gabriel15757,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
6510247320,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-13.008611,-38.505,,2019-01-11T00:00,2019.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,22386,Simone Baldini Lucheis,Bahia,,,"['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6511116344,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-13.008611,-38.505,,2019-01-11T00:00,2019.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,22717,Simone Baldini Lucheis,Bahia,,,"['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6511016621,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-15.8475,-47.939167,,2019-03-27T00:00,2019.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,22386,Simone Baldini Lucheis,Distrito Federal,,,"['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6511335452,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-15.8475,-47.939167,,2019-03-27T00:00,2019.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,22717,Simone Baldini Lucheis,Distrito Federal,,,"['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
2557770096,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-9.934633,-58.34504,31218.0,2019-09-05T10:26:45,2019.0,HUMAN_OBSERVATION,iNaturalist,Observations,37524816,Allan Hopkins,Mato Grosso,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by/4.0/legalcode
