genero_consultado,key,scientificName,species,taxonKey,speciesKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,year,basisOfRecord,datasetName,level1Name,countryCode
Alouatta,5908495225,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-0.11155,-60.66755,,2024,HUMAN_OBSERVATION,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,,BR
Alouatta,5908495867,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-0.11155,-60.66755,,2024,HUMAN_OBSERVATION,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,,BR
Alouatta,5908495972,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.972293,-60.051622,,2024,HUMAN_OBSERVATION,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,,BR
Alouatta,6133264117,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-13.100132,-73.483955,347.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,4846958660,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.052542,-69.530045,12.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,4891997762,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.050145,-69.531834,170.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,4994525371,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-4.298008,-73.282092,116.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,6133132461,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-4.322858,-73.26791,18885.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,6133172877,"Alouatta seniculus puruensis Lönnberg, 1941",Alouatta seniculus,5786096,2436648,-9.868177,-56.083524,5052.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,4892012138,"Alouatta seniculus juara Elliot, 1910",Alouatta seniculus,4267231,2436648,-2.023717,-61.542936,,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,4932972828,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.856101,-71.380418,23.0,2024,HUMAN_OBSERVATION,,,PE
Alouatta,6528807410,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-0.55808,-72.76274,,2024,HUMAN_OBSERVATION,YAIRE MONOCHOA,,CO
Alouatta,6528807412,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-0.51656,-72.72673,,2024,HUMAN_OBSERVATION,YAIRE MONOCHOA,,CO
Alouatta,6528807416,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-0.51656,-72.72673,,2024,HUMAN_OBSERVATION,YAIRE MONOCHOA,,CO
Alouatta,6528807426,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-0.6844,-72.596,,2024,HUMAN_OBSERVATION,YAIRE MONOCHOA,,CO
Alouatta,6528807434,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-0.6025,-72.4719,,2024,HUMAN_OBSERVATION,YAIRE MONOCHOA,,CO
Alouatta,6528807438,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-0.569088,-72.447922,,2024,HUMAN_OBSERVATION,YAIRE MONOCHOA,,CO
Alouatta,6528807442,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-0.68444,-72.596025,,2024,HUMAN_OBSERVATION,YAIRE MONOCHOA,,CO
Alouatta,6528807456,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-0.569088,-72.447922,,2024,HUMAN_OBSERVATION,YAIRE MONOCHOA,,CO
Alouatta,4936261280,"Alouatta seniculus puruensis Lönnberg, 1941",Alouatta seniculus,5786096,2436648,-12.629283,-71.365945,3.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,6133312899,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-2.96608,-60.7374,,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,6133407107,"Alouatta seniculus juara Elliot, 1910",Alouatta seniculus,4267231,2436648,-2.96533,-60.7368,,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,4925861455,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-3.776817,-70.350503,,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Alouatta,4935769929,"Alouatta seniculus puruensis Lönnberg, 1941",Alouatta seniculus,5786096,2436648,-9.598888,-67.328635,,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,4935926302,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,3.17544,-74.931463,11.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Alouatta,4936809528,"Alouatta seniculus puruensis Lönnberg, 1941",Alouatta seniculus,5786096,2436648,-11.413038,-61.371915,,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,4950043604,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.606314,-69.032407,122.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,4952972175,"Alouatta seniculus puruensis Lönnberg, 1941",Alouatta seniculus,5786096,2436648,-8.907063,-71.18152,,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,4973790838,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.040315,-71.723037,66674.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,5087853313,"Alouatta seniculus juara Elliot, 1910",Alouatta seniculus,4267231,2436648,-8.907063,-71.18152,,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,5917205396,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,2.828844,-72.15993,5.0,2024,MACHINE_OBSERVATION,"Expedición BIO al sistema lagunar y fluvial del bajo río Guayabero y alto río Guaviare - Naturaleza, Paz y Territorio",,CO
Alouatta,5917205679,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,2.828844,-72.15993,5.0,2024,MACHINE_OBSERVATION,"Expedición BIO al sistema lagunar y fluvial del bajo río Guayabero y alto río Guaviare - Naturaleza, Paz y Territorio",,CO
Alouatta,6133411305,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-5.207983,-74.353765,2353.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,6163380699,"Alouatta seniculus puruensis Lönnberg, 1941",Alouatta seniculus,5786096,2436648,-9.891179,-56.047235,25147.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,5006714674,"Alouatta seniculus puruensis Lönnberg, 1941",Alouatta seniculus,5786096,2436648,-9.850028,-56.109197,8.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,5008079846,"Alouatta seniculus juara Elliot, 1910",Alouatta seniculus,4267231,2436648,-4.190257,-69.939228,135.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Alouatta,5134466595,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,2.57398,-72.68334,582.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Alouatta,5892742772,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,2.828676,-72.082138,82.0,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Alouatta,4022082100,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.904656,-71.399995,315.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,4028660288,"Alouatta seniculus puruensis Lönnberg, 1941",Alouatta seniculus,5786096,2436648,-10.87087,-61.937409,4.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,4417515372,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.183647,-72.920056,,2023,MACHINE_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4417515373,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.183647,-72.920056,,2023,MACHINE_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4417515375,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.183647,-72.920056,,2023,MACHINE_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4062708779,"Alouatta seniculus juara Elliot, 1910",Alouatta seniculus,4267231,2436648,-3.054372,-64.843147,16.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,4417515315,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.208294,-72.969756,,2023,HUMAN_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4417515316,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.183647,-72.920056,,2023,MACHINE_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4417515319,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.2014,-72.976372,,2023,MACHINE_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4417515334,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.2014,-72.976372,,2023,MACHINE_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4417515342,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.08525,-72.937033,,2023,HUMAN_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4417515377,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.2014,-72.976372,,2023,MACHINE_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4417515403,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.2014,-72.976372,,2023,MACHINE_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4417515415,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.183647,-72.920056,,2023,MACHINE_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4417515416,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.183647,-72.920056,,2023,MACHINE_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4417515418,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.183647,-72.920056,,2023,MACHINE_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4417515421,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.183647,-72.920056,,2023,MACHINE_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4417515422,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.183647,-72.920056,,2023,MACHINE_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4417515423,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.183647,-72.920056,,2023,MACHINE_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4417516359,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.197048,-72.936747,,2023,HUMAN_OBSERVATION,"Expedición científica a la chorrera (amazonas), última expresión del escudo guayanés en el suroccidente de la amazonía colombiana",,CO
Alouatta,4596783913,"Alouatta seniculus puruensis Lönnberg, 1941",Alouatta seniculus,5786096,2436648,-10.7292,-62.220796,,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,4847202312,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.873393,-69.499386,200.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,4075639972,"Alouatta seniculus juara Elliot, 1910",Alouatta seniculus,4267231,2436648,-3.095038,-60.439562,65.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,6511065505,"Alouatta juara Elliot, 1910",Alouatta seniculus,5786094,2436648,-5.045504,-67.160135,,2023,HUMAN_OBSERVATION,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,,BR
Alouatta,4165503084,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,2.199008,-73.798616,4.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Alouatta,4400060156,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-3.758951,-70.327331,488.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Alouatta,4901433129,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-3.788867,-70.355642,443.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Alouatta,4901958452,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,2.212927,-73.803341,914.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Alouatta,6133144262,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-4.298344,-73.282649,5013.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,6133340762,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-4.298344,-73.282649,5013.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,6133357062,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-4.392035,-73.262107,,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,4407137668,"Alouatta seniculus juara Elliot, 1910",Alouatta seniculus,4267231,2436648,-3.2236,-59.997758,4.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,4458713064,"Alouatta seniculus puruensis Lönnberg, 1941",Alouatta seniculus,5786096,2436648,-3.319108,-60.060368,2350.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,4981912172,"Alouatta seniculus puruensis Lönnberg, 1941",Alouatta seniculus,5786096,2436648,-9.974025,-67.809819,8143.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,5206290112,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,2.221204,-73.821253,2603.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Alouatta,4901472363,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-3.778861,-70.354002,721.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Alouatta,4431077265,"Alouatta seniculus puruensis Lönnberg, 1941",Alouatta seniculus,5786096,2436648,-11.87645,-64.136806,8.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,4458609214,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,3.105054,-73.777416,87.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Alouatta,4458394973,"Alouatta seniculus puruensis Lönnberg, 1941",Alouatta seniculus,5786096,2436648,-10.742052,-62.212132,,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,4458674069,"Alouatta seniculus puruensis Lönnberg, 1941",Alouatta seniculus,5786096,2436648,-10.74214,-62.212176,,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,4600142750,"Alouatta seniculus puruensis Lönnberg, 1941",Alouatta seniculus,5786096,2436648,-11.105458,-61.36271,8.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,BR
Alouatta,6133087924,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-3.553334,-73.071348,179.0,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,6181824396,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.578272,-70.086982,,2023,MATERIAL_SAMPLE,,,PE
Alouatta,6181824397,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.575706,-70.087786,,2023,MATERIAL_SAMPLE,,,PE
Alouatta,6181824399,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.573225,-70.08894,,2023,MATERIAL_SAMPLE,,,PE
Alouatta,6181824408,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.573473,-70.0968,,2023,MATERIAL_SAMPLE,,,PE
Alouatta,6181824411,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.56175,-70.090663,,2023,MATERIAL_SAMPLE,,,PE
Alouatta,6181824412,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.567122,-70.092045,,2023,MATERIAL_SAMPLE,,,PE
Alouatta,6181824413,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.56106,-70.10878,,2023,MATERIAL_SAMPLE,,,PE
Alouatta,6181824414,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.570902,-70.101173,,2023,MATERIAL_SAMPLE,,,PE
Alouatta,3902865628,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,2.232421,-73.727317,122.0,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Alouatta,3903048253,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,2.233796,-73.730619,663.0,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Alouatta,3759665465,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.994643,-69.511551,,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,6518553588,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.523972,-68.974359,,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,3858220984,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,2.615061,-72.742581,47.0,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Alouatta,3859013935,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,2.614986,-72.742668,69.0,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,,CO
Alouatta,4081355309,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-1.74794,-73.210398,5.0,2022,HUMAN_OBSERVATION,Expedición Binacional a la Biodiversidad de la Cuenca de río Putumayo entre Perú y Colombia,,CO
Alouatta,4014947548,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.575915,-69.050891,244.0,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
Alouatta,4015240515,"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,2436648,2436648,-12.601892,-69.064978,334.0,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,,PE
